simple_number,unique_contrast_count,contrasts_in_NMA,record_id,aggregated,wwc_rating,measure_type,intervention_content,unique_study_count,...10,sort to match WWC data export,sortcode,TO1_NNMA,full_citation,contrast_name,subtract duplicated comparison samples,Abbreviated Citation,Abbreviated Citation for NNMA Paper,publication_year,OLD Abbreviated Citation,...21,study_design,contrast_id,OLD DONT USE,...25,New disaggregate,simplified contrast name (intervention),simplified contrast name (comparison),Link to MRG,contrast_primacy,measure_type_details,measure_intention,grade_level_key...33,...34,...35,...36,measure_name,domain,13domains_granularWWC,domain_numeric,intervention_n,comparison_n,full_sample_size,es_id,effect_size,standard_error,variance,contrast_name...48,subtract duplicated comparison samples from multicontrast studies to calculate overall sample size,TvsT,FULL WP,PART WP,FRACTIONS,WHOLE NUMBERS,NL_TX,N_TX,SEO_TX,...58,TES_TX,ES_TX,TV_TX,VF_TX,SV_TX,F_TX,FA_TX,FG_TX,FGA_TX,FAO_TX,FGO_TX,PRB_TX,PRM_TX,BX_TX,FB_TX,FC_TX,FBO_TX,FCO_TX,FBC_TX,FI_TX,FE_TX,FWOF_TX,FF_TX,FIO_TX,FEO_TX,FIE_TX,RS_TX,RV_TX,R2D_TX,R3D_TX,GS_TX,MS_TX,NL_COMP,N_COMP,SEO_COMP,TES_COMP,ES_COMP,TV_COMP,VF_COMP,SV_COMP,F_COMP,FA_COMP,FG_COMP,FGA_COMP,FAO_COMP,FGO_COMP,PRB_COMP,PRM_COMP,BX_COMP,FB_COMP,FC_COMP,FBO_COMP,FCO_COMP,FBC_COMP,FI_COMP,FE_COMP,FWOF_COMP,FF_COMP,FIO_COMP,FEO_COMP,FIE_COMP,RS_COMP,RV_COMP,R2D_COMP,R3D_COMP,GS_COMP,MS_COMP,intervention_prelim,comparison_prelim,Included in NMAs when n=1 were excluded,Included in NMAs when n=1 were INcluded,intervention_lowdose,comparison_lowdose,intervention_hi_or_lo,comparison_hi_or_lo,intervention_combo,comparison_combo,classrooms,schools,geographic_loc,TvsTwithICcodes,TvsTwithoutICcodes,control_nature,active_passive,control_nature_numeric,comparison_desc,control_group_relevance,dosage_minutes_per-session,dosage_weekly_freq,dosage_weeks,dosage_overall_minutes,dosage_overall_minutes_midpoint,dosage_overall_hours,group_size,group_size_average,group_size_category,grade_level,grade_level_key...156,Technology,setting,measure_class,measure_developer,measure_developer_numeric,interventionist_desc,interventionist,interventionist_numeric,initial_training,initial_training_duration,initial_training_format,ongoing_training,ongoing_training_with NR,ongoing_training_duration,ongoing_training_format,SPED or MD? (SK)NO!,research_lab,Checked,...175,...176,...177,...178,group1_id,group2_id,NL.FF.RS,NL.RS,NL.SE.FF.RS,NL.SE.RS,NL.SE.VF.RS,RS,SE.RS,BAU
,NA,1,MI20758,IN,MWOR,Main,R,NA,NA,128,158,TO1,"Fuchs, L. S., Malone, A. S., Schumacher, R. F., Namkung, J., Hamlett, C. L., Jordan, N. C., . . . Changas, P. (2016). Supported self-explaining during Fraction intervention. Journal of Educational Psychology, 108(4), 493–508. doi:10.1037/edu0000073",Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,"Fuchs, Malone et al. (2016)","Fuchs, Malone et al. (2016)",2016,"Fuchs, Malone et al. (2016)",Match,Randomized Control Trial,89765,NA,NA,NO,NA,NA,NA,Secondary,NA,NA,,NA,NA,NA,Fraction Battery-Revised: Fraction Magnitude Comparisons,Rational Numbers,Rational Numbers Magnitude Understanding/Relative Magnitude Understanding,3,69,70,139,111,1.116,0.18136900425651062,0.033258525462859526,NA,NA,0,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,,,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+FF+RS,BAU,X,X,SEO+TV,BAU,NL+FF+RS+SEO+TV,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,52,14,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,21,,2,,4,,None,,researcher,researcher developed,1,Tutors (research staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,1,0,0,0,0,0,0,-1
,NA,1,MI20758,IN,MWOR,Main,R,NA,NA,129,159,TO1,"Fuchs, L. S., Malone, A. S., Schumacher, R. F., Namkung, J., Hamlett, C. L., Jordan, N. C., . . . Changas, P. (2016). Supported self-explaining during Fraction intervention. Journal of Educational Psychology, 108(4), 493–508. doi:10.1037/edu0000073",Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,"Fuchs, Malone et al. (2016)","Fuchs, Malone et al. (2016)",2016,"Fuchs, Malone et al. (2016)",Match,Randomized Control Trial,89765,NA,NA,NO,NA,NA,NA,Secondary,NA,NA,,NA,NA,NA,Fraction Battery-Revised: Fraction Magnitude Explanations,Rational Numbers,Rational Numbers Magnitude Understanding/Relative Magnitude Understanding,3,69,70,139,112,0.805,0.17541149123322325,0.031109493088758808,NA,NA,0,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,,,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+FF+RS,BAU,X,X,SEO+TV,BAU,NL+FF+RS+SEO+TV,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,52,14,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,21,,2,,4,,None,,researcher,researcher developed,1,Tutors (research staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,1,0,0,0,0,0,0,-1
,NA,1,MI20758,IN,MWOR,Main,R,NA,NA,130,160,TO1,"Fuchs, L. S., Malone, A. S., Schumacher, R. F., Namkung, J., Hamlett, C. L., Jordan, N. C., . . . Changas, P. (2016). Supported self-explaining during Fraction intervention. Journal of Educational Psychology, 108(4), 493–508. doi:10.1037/edu0000073",Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,"Fuchs, Malone et al. (2016)","Fuchs, Malone et al. (2016)",2016,"Fuchs, Malone et al. (2016)",Match,Randomized Control Trial,89765,NA,NA,NO,NA,NA,NA,Secondary,NA,NA,,NA,NA,NA,Fraction Number Line,Rational Numbers,Rational Numbers Magnitude Understanding/Relative Magnitude Understanding,3,69,70,139,113,0.701,0.17381587519447103,0.030546097405305568,NA,NA,0,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,,,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+FF+RS,BAU,X,X,SEO+TV,BAU,NL+FF+RS+SEO+TV,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,52,14,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,21,,2,,4,,None,,independent,researcher developed,1,Tutors (research staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,1,0,0,0,0,0,0,-1
,Unique,1,MI20758,IN,MWOR,Main,R,NA,NA,131,161,TO1,"Fuchs, L. S., Malone, A. S., Schumacher, R. F., Namkung, J., Hamlett, C. L., Jordan, N. C., . . . Changas, P. (2016). Supported self-explaining during Fraction intervention. Journal of Educational Psychology, 108(4), 493–508. doi:10.1037/edu0000073",Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,"Fuchs, Malone et al. (2016)","Fuchs, Malone et al. (2016)",2016,"Fuchs, Malone et al. (2016)",Match,Randomized Control Trial,89765,Unique,NA,NO,NA,NA,NA,Secondary,NA,NA,,NA,NA,NA,Multiplicative Word Problems from the 2012 Fraction Battery,Rational Numbers,Rational Numbers Word Problems/Problem Solving,3,69,70,139,114,1.186,0.18294265604062018,0.03383816575062931,Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,0,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,NA,NA,1,NA,1,1,1,NA,1,NA,1,NA,1,NA,,,1,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+FF+RS,BAU,X,X,SEO+TV,BAU,NL+FF+RS+SEO+TV,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,52,14,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,21,,2,,4,,None,,researcher,researcher developed,1,Tutors (research staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,5,2,1,0,0,0,0,0,0,-1
,NA,1,MI20761,IN,MWOR,Main,R,NA,NA,193,232,TO1,"Fuchs, L. S., Schumacher, R. F., Long, J., Namkung, J., Hamlett, C. L., Cirino, P. T., . . . Changas, P. (2013). Improving at-risk learners’ understanding of fractions. Journal of Educational Psychology, 105(3), 683–700. doi:10.1037/a0032446",Fraction Faceoff (Fraction intervention) vs. Control,NA,"Fuchs, Schumacher et al. (2013)","Fuchs, Schumacher et al. (2013)",2013,"Fuchs, Schumacher et al. (2013)",Match,Randomized Control Trial,77773,NA,NA,NO,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,2010 Fraction Battery: Comparing Fractions,Rational Numbers,Rational Numbers Magnitude Understanding/Relative Magnitude Understanding,3,129,130,259,147,1.82,0.147348018177699,0.021838840271398412,NA,NA,0,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+RS,BAU,X,X,SEO+TV+FWOF,BAU,NL+RS+SEO+TV+FWOF,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,53,13,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,18,,3,,4,,None,,researcher,researcher developed,1,Tutors (graduate student research staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,-1
,NA,1,MI20761,IN,MWOR,Main,R,NA,NA,194,233,TO1,"Fuchs, L. S., Schumacher, R. F., Long, J., Namkung, J., Hamlett, C. L., Cirino, P. T., . . . Changas, P. (2013). Improving at-risk learners’ understanding of fractions. Journal of Educational Psychology, 105(3), 683–700. doi:10.1037/a0032446",Fraction Faceoff (Fraction intervention) vs. Control,NA,"Fuchs, Schumacher et al. (2013)","Fuchs, Schumacher et al. (2013)",2013,"Fuchs, Schumacher et al. (2013)",Match,Randomized Control Trial,77773,NA,NA,NO,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,2010 Fraction Battery: Fraction Calculations,Rational Numbers,Rational Numbers Computation,3,129,130,259,148,2.5,0.16537653286961593,0.027509882742440882,NA,NA,0,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+RS,BAU,X,X,SEO+TV+FWOF,BAU,NL+RS+SEO+TV+FWOF,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,53,13,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,18,,3,,4,,None,,researcher,researcher developed,1,Tutors (graduate student research staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,-1
,NA,1,MI20761,IN,MWOR,Main,R,NA,NA,195,234,TO1,"Fuchs, L. S., Schumacher, R. F., Long, J., Namkung, J., Hamlett, C. L., Cirino, P. T., . . . Changas, P. (2013). Improving at-risk learners’ understanding of fractions. Journal of Educational Psychology, 105(3), 683–700. doi:10.1037/a0032446",Fraction Faceoff (Fraction intervention) vs. Control,NA,"Fuchs, Schumacher et al. (2013)","Fuchs, Schumacher et al. (2013)",2013,"Fuchs, Schumacher et al. (2013)",Match,Randomized Control Trial,77773,NA,NA,NO,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,Fraction Number Line,Rational Numbers,Rational Numbers Magnitude Understanding/Relative Magnitude Understanding,3,129,130,259,149,1.09,0.13279456734963901,0.017737875020433162,NA,NA,0,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+RS,BAU,X,X,SEO+TV+FWOF,BAU,NL+RS+SEO+TV+FWOF,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,53,13,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,18,,3,,4,,None,,independent,researcher developed,1,Tutors (graduate student research staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,-1
,NA,1,MI20761,IN,MWOR,Main,R,NA,NA,197,236,TO1,"Fuchs, L. S., Schumacher, R. F., Long, J., Namkung, J., Hamlett, C. L., Cirino, P. T., . . . Changas, P. (2013). Improving at-risk learners’ understanding of fractions. Journal of Educational Psychology, 105(3), 683–700. doi:10.1037/a0032447",Fraction Faceoff (Fraction intervention) vs. Control,NA,"Fuchs, Schumacher et al. (2013)","Fuchs, Schumacher et al. (2013)",2013,"Fuchs, Schumacher et al. (2013)",Match,Randomized Control Trial,77773,NA,NA,NO,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,National Assessment of Educational Progress - Part-Whole questions,Rational Numbers,Rational Numbers Knowledge,3,129,130,259,151,0.29,0.12456145573826645,0.01560660088915903,Fraction Faceoff (Fraction intervention) vs. Control,NA,0,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+RS,BAU,X,X,SEO+TV+FWOF,BAU,NL+RS+SEO+TV+FWOF,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,53,13,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,18,,3,,4,,None,,researcher compiled,researcher developed,1,Tutors (graduate student research staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,-1
,Unique,1,MI20761,IN,MWOR,Main,R,Unique,NA,198,237,TO1,"Fuchs, L. S., Schumacher, R. F., Long, J., Namkung, J., Hamlett, C. L., Cirino, P. T., . . . Changas, P. (2013). Improving at-risk learners’ understanding of fractions. Journal of Educational Psychology, 105(3), 683–700. doi:10.1037/a0032448",Fraction Faceoff (Fraction intervention) vs. Control,NA,"Fuchs, Schumacher et al. (2013)","Fuchs, Schumacher et al. (2013)",2013,"Fuchs, Schumacher et al. (2013)",Match,Randomized Control Trial,77773,Unique,NA,NO,NA,NA,NA,Primary,NA,NA,,NA,NA,NA,National Assessment of Educational Progress - Measurement questions,Rational Numbers,Rational Numbers Magnitude Understanding/Relative Magnitude Understanding,3,129,130,259,146,1.07,0.13248202124595954,0.017654477337035478,NA,NA,0,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,1,NA,1,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+RS,BAU,X,X,SEO+TV+FWOF,BAU,NL+RS+SEO+TV+FWOF,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,53,13,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,18,,3,,4,,None,,researcher compiled,researcher developed,1,Tutors (graduate student research staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,-1
,NA,1,MI20762,IN,MWOR,Main,R,NA,NA,208,247,TO1,"Fuchs, L. S., Schumacher, R. F., Long, J., Namkung, J., Malone, A. S., Wang, A., . . . Changas, P. (2016). Effects of intervention to improve at-risk fourth graders' understanding, calculations, and word problems with fractions. The Elementary School Journal, 116(4), 625-651. doi:10.1086/686303",Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,"Fuchs, Schumacher et al. (2016)","Fuchs, Schumacher et al. (2016)",2016,"Fuchs, Schumacher et al. (2016)",Match,Randomized Control Trial,89813,NA,NA,NO,NA,NA,NA,Secondary,NA,NA,,NA,NA,NA,National Assessment of Educational Progress (NAEP) selected items,Rational Numbers,Rational Numbers Knowledge,3,72,70,142,152,0.44,0.1689597489666985,0.028856293315448246,NA,NA,0,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+RS,BAU,X,X,SEO+TV+FWOF,BAU,NL+RS+SEO+TV+FWOF,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,45,14,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,21,,2,,4,,None,,researcher compiled,researcher developed,1,Tutors (reseach staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,-1
,NA,1,MI20762,IN,MWOR,Main,R,NA,NA,204,243,TO1,"Fuchs, L. S., Schumacher, R. F., Long, J., Namkung, J., Malone, A. S., Wang, A., . . . Changas, P. (2016). Effects of intervention to improve at-risk fourth graders' understanding, calculations, and word problems with fractions. The Elementary School Journal, 116(4), 625-651. doi:10.1086/686303",Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,"Fuchs, Schumacher et al. (2016)","Fuchs, Schumacher et al. (2016)",2016,"Fuchs, Schumacher et al. (2016)",Match,Randomized Control Trial,89813,NA,NA,NO,NA,NA,NA,Secondary,NA,NA,,NA,NA,NA,Additive Word Problems from the Fraction Battery–2012,Rational Numbers,Rational Numbers Word Problems/Problem Solving,3,72,70,142,153,1.1,0.17913112354330749,0.03243516655488487,NA,NA,0,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+RS,BAU,X,X,SEO+TV+FWOF,BAU,NL+RS+SEO+TV+FWOF,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,45,14,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,21,,2,,4,,None,,researcher,researcher developed,1,Tutors (reseach staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,-1
,NA,1,MI20762,IN,MWOR,Main,R,NA,NA,205,244,TO1,"Fuchs, L. S., Schumacher, R. F., Long, J., Namkung, J., Malone, A. S., Wang, A., . . . Changas, P. (2016). Effects of intervention to improve at-risk fourth graders' understanding, calculations, and word problems with fractions. The Elementary School Journal, 116(4), 625-651. doi:10.1086/686303",Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,"Fuchs, Schumacher et al. (2016)","Fuchs, Schumacher et al. (2016)",2016,"Fuchs, Schumacher et al. (2016)",Match,Randomized Control Trial,89813,NA,NA,NO,NA,NA,NA,Secondary,NA,NA,,NA,NA,NA,Fraction Calculations,Rational Numbers,Rational Numbers Computation,3,72,70,142,154,1.22,0.18181789664058928,0.03341544824502571,NA,NA,0,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+RS,BAU,X,X,SEO+TV+FWOF,BAU,NL+RS+SEO+TV+FWOF,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,45,14,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,21,,2,,4,,None,,researcher,researcher developed,1,Tutors (reseach staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,-1
,NA,1,MI20762,IN,MWOR,Main,R,NA,NA,206,245,TO1,"Fuchs, L. S., Schumacher, R. F., Long, J., Namkung, J., Malone, A. S., Wang, A., . . . Changas, P. (2016). Effects of intervention to improve at-risk fourth graders' understanding, calculations, and word problems with fractions. The Elementary School Journal, 116(4), 625-651. doi:10.1086/686303",Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,"Fuchs, Schumacher et al. (2016)","Fuchs, Schumacher et al. (2016)",2016,"Fuchs, Schumacher et al. (2016)",Match,Randomized Control Trial,89813,NA,NA,NO,NA,NA,NA,Secondary,NA,NA,,NA,NA,NA,Fraction Number Line,Rational Numbers,Rational Numbers Magnitude Understanding/Relative Magnitude Understanding,3,72,70,142,155,1.1,0.17913112354330749,0.03243516655488487,NA,NA,0,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+RS,BAU,X,X,SEO+TV+FWOF,BAU,NL+RS+SEO+TV+FWOF,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,45,14,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,21,,2,,4,,None,,independent,researcher developed,1,Tutors (reseach staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,-1
,Unique,1,MI20762,IN,MWOR,Main,R,NA,NA,207,246,TO1,"Fuchs, L. S., Schumacher, R. F., Long, J., Namkung, J., Malone, A. S., Wang, A., . . . Changas, P. (2016). Effects of intervention to improve at-risk fourth graders' understanding, calculations, and word problems with fractions. The Elementary School Journal, 116(4), 625-651. doi:10.1086/686303",Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,"Fuchs, Schumacher et al. (2016)","Fuchs, Schumacher et al. (2016)",2016,"Fuchs, Schumacher et al. (2016)",Match,Randomized Control Trial,89813,Unique,NA,NO,NA,NA,NA,Secondary,NA,NA,,NA,NA,NA,Multiplicative Word Problems from the 2012 Fraction Battery,Rational Numbers,Rational Numbers Word Problems/Problem Solving,3,72,70,142,156,1.06,0.17828906499263183,0.03213094120277219,Fraction Faceoff (Fraction intervention) with instruction in multiplicative word problems vs. Control,NA,0,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,,,NA,NA,NA,1,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NL+RS,BAU,X,X,SEO+TV+FWOF,BAU,NL+RS+SEO+TV+FWOF,BAU,N or NL + TES or SEO + VF or TV + FF or FWOF + RS or RV,BAU,45,14,NA,NA,NA,Control,Passive,0,Business as usual core mathematics instruction and any school provided intervention,,,,,,,21,,2,,4,,None,,researcher,researcher developed,1,Tutors (reseach staff),research staff,1,,,,1,,,,,,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,0,1,0,0,0,0,0,-1
